monkey;task;session;trials;stimulus;selection
a;Artificial Discrimination;157,0;67,0;ctr;str
a;Artificial Discrimination;157,0;68,0;ctr;str
a;Artificial Discrimination;157,0;81,0;str;str
a;Artificial Discrimination;157,0;82,0;ctr;ctr
a;Artificial Discrimination;157,0;83,0;str;ctr
a;Artificial Discrimination;157,0;84,0;ctr;ctr
a;Artificial Discrimination;157,0;85,0;ctr;str
a;Artificial Discrimination;157,0;86,0;str;ctr
a;Artificial Discrimination;157,0;87,0;ctr;ctr
a;Artificial Discrimination;157,0;88,0;str;ctr
a;Artificial Discrimination;157,0;101,0;str;str
a;Artificial Discrimination;157,0;102,0;str;ctr
a;Artificial Discrimination;157,0;103,0;ctr;ctr
a;Artificial Discrimination;157,0;104,0;ctr;str
a;Artificial Discrimination;157,0;105,0;ctr;str
a;Artificial Discrimination;157,0;106,0;str;str
a;Artificial Discrimination;157,0;107,0;ctr;ctr
a;Artificial Discrimination;157,0;108,0;ctr;ctr
a;Artificial Discrimination;157,0;109,0;str;str
a;Artificial Discrimination;157,0;110,0;ctr;str
a;Artificial Discrimination;157,0;111,0;str;ctr
a;Artificial Discrimination;157,0;112,0;str;ctr
a;Artificial Discrimination;157,0;113,0;str;ctr
a;Artificial Discrimination;157,0;114,0;ctr;str
a;Artificial Discrimination;157,0;115,0;ctr;str
a;Artificial Discrimination;157,0;116,0;ctr;ctr
a;Artificial Discrimination;157,0;117,0;str;ctr
a;Artificial Discrimination;157,0;118,0;str;str
a;Artificial Discrimination;157,0;119,0;str;str
a;Artificial Discrimination;157,0;120,0;ctr;str
a;Artificial Discrimination;157,0;121,0;ctr;str
a;Artificial Discrimination;157,0;122,0;str;ctr
a;Artificial Discrimination;157,0;146,0;ctr;ctr
a;Artificial Discrimination;157,0;147,0;ctr;str
a;Artificial Discrimination;157,0;148,0;str;str
a;Artificial Discrimination;157,0;149,0;ctr;ctr
a;Artificial Discrimination;157,0;150,0;ctr;str
a;Artificial Discrimination;157,0;151,0;str;ctr
a;Artificial Discrimination;157,0;152,0;str;str
a;Artificial Discrimination;157,0;153,0;str;str
a;Artificial Discrimination;157,0;154,0;str;str
a;Artificial Discrimination;157,0;155,0;ctr;str
a;Artificial Discrimination;157,0;156,0;ctr;str
a;Artificial Discrimination;157,0;157,0;str;ctr
a;Artificial Discrimination;157,0;158,0;str;str
a;Artificial Discrimination;157,0;159,0;ctr;ctr
a;Artificial Discrimination;157,0;160,0;ctr;ctr
a;Artificial Discrimination;157,0;161,0;ctr;ctr
a;Artificial Discrimination;157,0;162,0;str;str
a;Artificial Discrimination;157,0;163,0;ctr;ctr
a;Artificial Discrimination;157,0;164,0;str;ctr
a;Artificial Discrimination;157,0;165,0;ctr;ctr
a;Artificial Discrimination;157,0;166,0;ctr;str
a;Artificial Discrimination;157,0;167,0;str;str
a;Artificial Discrimination;157,0;168,0;str;str
a;Artificial Discrimination;157,0;169,0;ctr;ctr
a;Artificial Discrimination;157,0;170,0;ctr;str
a;Artificial Discrimination;157,0;171,0;str;ctr
a;Artificial Discrimination;157,0;172,0;ctr;ctr
a;Artificial Discrimination;157,0;173,0;ctr;str
a;Artificial Discrimination;157,0;174,0;str;ctr
a;Artificial Discrimination;157,0;175,0;str;str
a;Artificial Discrimination;157,0;176,0;ctr;str
a;Artificial Discrimination;157,0;183,0;ctr;str
a;Artificial Discrimination;157,0;184,0;str;str
a;Artificial Discrimination;157,0;185,0;ctr;str
a;Artificial Discrimination;157,0;186,0;str;ctr
a;Artificial Discrimination;157,0;187,0;ctr;ctr
a;Artificial Discrimination;157,0;188,0;ctr;ctr
a;Artificial Discrimination;157,0;189,0;ctr;str
a;Artificial Discrimination;157,0;190,0;str;ctr
a;Artificial Discrimination;157,0;191,0;ctr;ctr
a;Artificial Discrimination;157,0;192,0;str;ctr
a;Artificial Discrimination;157,0;193,0;str;ctr
a;Artificial Discrimination;157,0;203,0;str;str
a;Artificial Discrimination;157,0;204,0;str;str
a;Artificial Discrimination;157,0;205,0;str;ctr
a;Artificial Discrimination;157,0;206,0;ctr;str
a;Artificial Discrimination;157,0;207,0;str;ctr
a;Artificial Discrimination;157,0;208,0;ctr;str
a;Artificial Discrimination;157,0;209,0;ctr;ctr
a;Artificial Discrimination;157,0;210,0;ctr;ctr
a;Artificial Discrimination;157,0;211,0;ctr;str
a;Artificial Discrimination;157,0;212,0;str;ctr
a;Artificial Discrimination;157,0;213,0;ctr;ctr
a;Artificial Discrimination;157,0;214,0;ctr;str
a;Artificial Discrimination;157,0;215,0;str;ctr
a;Artificial Discrimination;157,0;216,0;str;ctr
a;Artificial Discrimination;157,0;217,0;str;ctr
a;Artificial Discrimination;157,0;227,0;str;ctr
a;Artificial Discrimination;157,0;228,0;str;str
a;Artificial Discrimination;157,0;229,0;str;ctr
a;Artificial Discrimination;157,0;230,0;ctr;str
a;Artificial Discrimination;157,0;231,0;ctr;str
a;Artificial Discrimination;157,0;232,0;ctr;str
a;Artificial Discrimination;157,0;240,0;str;ctr
a;Artificial Discrimination;157,0;241,0;ctr;str
a;Artificial Discrimination;157,0;242,0;str;ctr
a;Artificial Discrimination;157,0;243,0;ctr;str
a;Artificial Discrimination;158,0;1,0;str;ctr
a;Artificial Discrimination;158,0;2,0;ctr;str
a;Artificial Discrimination;158,0;3,0;str;ctr
a;Artificial Discrimination;158,0;4,0;str;str
a;Artificial Discrimination;158,0;5,0;str;ctr
a;Artificial Discrimination;158,0;6,0;ctr;str
a;Artificial Discrimination;158,0;7,0;ctr;str
a;Artificial Discrimination;158,0;8,0;ctr;str
a;Artificial Discrimination;158,0;9,0;str;str
a;Artificial Discrimination;158,0;10,0;ctr;ctr
a;Artificial Discrimination;158,0;11,0;str;str
a;Artificial Discrimination;158,0;12,0;ctr;str
a;Artificial Discrimination;158,0;13,0;ctr;str
a;Artificial Discrimination;158,0;15,0;str;ctr
a;Artificial Discrimination;158,0;16,0;ctr;str
a;Artificial Discrimination;158,0;17,0;str;ctr
a;Artificial Discrimination;158,0;18,0;ctr;str
a;Artificial Discrimination;158,0;19,0;str;str
a;Artificial Discrimination;158,0;20,0;ctr;ctr
a;Artificial Discrimination;158,0;21,0;str;str
a;Artificial Discrimination;158,0;22,0;str;str
a;Artificial Discrimination;158,0;23,0;ctr;str
a;Artificial Discrimination;158,0;24,0;str;ctr
a;Artificial Discrimination;158,0;25,0;str;str
a;Artificial Discrimination;158,0;26,0;ctr;str
a;Artificial Discrimination;158,0;31,0;ctr;str
a;Artificial Discrimination;158,0;32,0;ctr;ctr
a;Artificial Discrimination;158,0;33,0;ctr;str
a;Artificial Discrimination;158,0;38,0;ctr;str
a;Artificial Discrimination;158,0;39,0;str;str
a;Artificial Discrimination;158,0;40,0;ctr;str
a;Artificial Discrimination;158,0;41,0;str;ctr
a;Artificial Discrimination;158,0;42,0;ctr;str
a;Artificial Discrimination;158,0;43,0;ctr;str
a;Artificial Discrimination;158,0;51,0;str;str
a;Artificial Discrimination;158,0;52,0;ctr;str
a;Artificial Discrimination;158,0;53,0;ctr;str
a;Artificial Discrimination;158,0;54,0;ctr;ctr
a;Artificial Discrimination;158,0;55,0;ctr;str
a;Artificial Discrimination;158,0;56,0;ctr;ctr
a;Artificial Discrimination;158,0;57,0;str;ctr
a;Artificial Discrimination;158,0;58,0;ctr;ctr
a;Artificial Discrimination;158,0;59,0;ctr;str
a;Artificial Discrimination;158,0;60,0;ctr;str
a;Artificial Discrimination;158,0;69,0;ctr;ctr
a;Artificial Discrimination;158,0;70,0;ctr;str
a;Artificial Discrimination;158,0;71,0;str;ctr
a;Artificial Discrimination;158,0;72,0;ctr;str
a;Artificial Discrimination;158,0;73,0;ctr;str
a;Artificial Discrimination;158,0;74,0;ctr;ctr
a;Artificial Discrimination;158,0;75,0;str;ctr
a;Artificial Discrimination;158,0;76,0;ctr;ctr
a;Artificial Discrimination;158,0;77,0;ctr;ctr
a;Artificial Discrimination;158,0;78,0;str;ctr
a;Artificial Discrimination;158,0;79,0;str;str
a;Artificial Discrimination;158,0;80,0;ctr;str
a;Artificial Discrimination;158,0;81,0;str;ctr
a;Artificial Discrimination;158,0;82,0;ctr;ctr
a;Artificial Discrimination;158,0;83,0;ctr;ctr
a;Artificial Discrimination;158,0;84,0;str;ctr
a;Artificial Discrimination;158,0;92,0;ctr;ctr
a;Artificial Discrimination;158,0;93,0;str;ctr
a;Artificial Discrimination;158,0;94,0;str;str
a;Artificial Discrimination;158,0;95,0;str;ctr
a;Artificial Discrimination;158,0;96,0;str;ctr
a;Artificial Discrimination;158,0;97,0;str;ctr
a;Artificial Discrimination;158,0;98,0;ctr;ctr
a;Artificial Discrimination;158,0;99,0;ctr;ctr
a;Artificial Discrimination;158,0;100,0;ctr;str
a;Artificial Discrimination;158,0;101,0;str;str
a;Artificial Discrimination;158,0;102,0;str;str
a;Artificial Discrimination;158,0;103,0;ctr;str
a;Artificial Discrimination;158,0;104,0;ctr;ctr
a;Artificial Discrimination;158,0;105,0;str;ctr
a;Artificial Discrimination;158,0;106,0;ctr;str
a;Artificial Discrimination;158,0;107,0;ctr;ctr
a;Artificial Discrimination;158,0;108,0;str;ctr
a;Artificial Discrimination;158,0;113,0;str;str
a;Artificial Discrimination;158,0;114,0;str;ctr
a;Artificial Discrimination;158,0;115,0;str;str
a;Artificial Discrimination;158,0;116,0;str;ctr
a;Artificial Discrimination;158,0;124,0;str;str
a;Artificial Discrimination;158,0;125,0;ctr;str
a;Artificial Discrimination;158,0;126,0;ctr;str
a;Artificial Discrimination;158,0;127,0;str;ctr
a;Artificial Discrimination;158,0;140,0;ctr;str
a;Artificial Discrimination;158,0;141,0;str;ctr
a;Artificial Discrimination;158,0;142,0;str;ctr
a;Artificial Discrimination;158,0;143,0;str;ctr
a;Artificial Discrimination;158,0;144,0;ctr;ctr
a;Artificial Discrimination;158,0;145,0;ctr;ctr
a;Artificial Discrimination;158,0;146,0;str;ctr
a;Artificial Discrimination;158,0;147,0;ctr;ctr
a;Artificial Discrimination;158,0;148,0;str;str
a;Artificial Discrimination;158,0;149,0;str;str
a;Artificial Discrimination;158,0;150,0;str;str
a;Artificial Discrimination;158,0;151,0;str;ctr
a;Artificial Discrimination;158,0;152,0;str;str
a;Artificial Discrimination;158,0;153,0;str;str
a;Artificial Discrimination;158,0;154,0;ctr;ctr
a;Artificial Discrimination;158,0;155,0;str;str
a;Artificial Discrimination;158,0;156,0;str;str
a;Artificial Discrimination;158,0;157,0;str;ctr
a;Artificial Discrimination;158,0;158,0;ctr;str
a;Artificial Discrimination;158,0;159,0;ctr;ctr
a;Artificial Discrimination;158,0;160,0;ctr;ctr
a;Artificial Discrimination;158,0;161,0;ctr;ctr
a;Artificial Discrimination;158,0;162,0;str;ctr
a;Artificial Discrimination;158,0;173,0;str;ctr
a;Artificial Discrimination;158,0;174,0;str;str
a;Artificial Discrimination;158,0;175,0;ctr;str
a;Artificial Discrimination;158,0;176,0;ctr;ctr
a;Artificial Discrimination;158,0;177,0;str;ctr
a;Artificial Discrimination;158,0;178,0;ctr;str
a;Artificial Discrimination;158,0;179,0;str;ctr
a;Artificial Discrimination;158,0;180,0;ctr;ctr
a;Artificial Discrimination;158,0;181,0;ctr;str
a;Artificial Discrimination;158,0;182,0;str;ctr
a;Artificial Discrimination;158,0;183,0;str;ctr
a;Artificial Discrimination;158,0;184,0;ctr;ctr
a;Artificial Discrimination;158,0;185,0;str;str
a;Artificial Discrimination;158,0;186,0;str;str
a;Artificial Discrimination;158,0;187,0;ctr;str
a;Artificial Discrimination;158,0;188,0;str;ctr
a;Artificial Discrimination;158,0;189,0;ctr;ctr
a;Artificial Discrimination;158,0;190,0;str;str
a;Artificial Discrimination;158,0;191,0;ctr;ctr
a;Artificial Discrimination;158,0;192,0;str;str
a;Artificial Discrimination;158,0;193,0;str;ctr
a;Artificial Discrimination;158,0;194,0;ctr;ctr
a;Artificial Discrimination;158,0;195,0;str;str
a;Artificial Discrimination;158,0;196,0;str;ctr
a;Artificial Discrimination;158,0;197,0;str;str
a;Artificial Discrimination;158,0;198,0;str;ctr
a;Artificial Discrimination;158,0;199,0;str;ctr
a;Artificial Discrimination;158,0;200,0;ctr;str
a;Artificial Discrimination;158,0;201,0;str;ctr
a;Artificial Discrimination;158,0;208,0;ctr;str
a;Artificial Discrimination;158,0;209,0;str;str
a;Artificial Discrimination;158,0;210,0;str;ctr
a;Artificial Discrimination;158,0;211,0;ctr;str
a;Artificial Discrimination;158,0;212,0;str;str
a;Artificial Discrimination;158,0;213,0;str;str
a;Artificial Discrimination;158,0;214,0;ctr;str
a;Artificial Discrimination;158,0;215,0;str;ctr
a;Artificial Discrimination;158,0;216,0;str;ctr
a;Artificial Discrimination;158,0;217,0;ctr;str
a;Artificial Discrimination;158,0;218,0;ctr;str
a;Artificial Discrimination;158,0;219,0;ctr;str
a;Artificial Discrimination;158,0;220,0;ctr;str
a;Artificial Discrimination;158,0;221,0;str;str
a;Artificial Discrimination;158,0;222,0;ctr;ctr
a;Artificial Discrimination;158,0;223,0;ctr;str
a;Artificial Discrimination;158,0;231,0;str;ctr
a;Artificial Discrimination;158,0;232,0;str;ctr
a;Artificial Discrimination;158,0;233,0;ctr;str
a;Artificial Discrimination;158,0;240,0;str;str
a;Artificial Discrimination;158,0;241,0;ctr;str
a;Artificial Discrimination;158,0;242,0;str;str
a;Artificial Discrimination;158,0;243,0;ctr;str
a;Artificial Discrimination;158,0;244,0;ctr;str
a;Artificial Discrimination;158,0;245,0;str;ctr
a;Artificial Discrimination;158,0;246,0;str;ctr
a;Artificial Discrimination;158,0;247,0;ctr;str
a;Artificial Discrimination;158,0;248,0;ctr;str
a;Artificial Discrimination;158,0;249,0;ctr;str
a;Artificial Discrimination;158,0;250,0;ctr;ctr
a;Artificial Discrimination;158,0;260,0;ctr;ctr
a;Artificial Discrimination;158,0;261,0;ctr;str
a;Artificial Discrimination;158,0;262,0;ctr;str
a;Artificial Discrimination;158,0;263,0;ctr;str
a;Artificial Discrimination;158,0;264,0;ctr;str
a;Artificial Discrimination;158,0;281,0;ctr;str
a;Artificial Discrimination;158,0;282,0;ctr;str
a;Artificial Discrimination;158,0;283,0;ctr;ctr
a;Artificial Discrimination;158,0;284,0;ctr;ctr
a;Artificial Discrimination;158,0;285,0;ctr;str
a;Artificial Discrimination;158,0;286,0;str;ctr
a;Artificial Discrimination;158,0;287,0;str;ctr
a;Artificial Discrimination;158,0;288,0;ctr;ctr
a;Artificial Discrimination;158,0;289,0;ctr;ctr
a;Artificial Discrimination;158,0;290,0;str;str
a;Artificial Discrimination;158,0;291,0;ctr;ctr
a;Artificial Discrimination;158,0;292,0;str;ctr
a;Artificial Discrimination;158,0;293,0;str;ctr
a;Artificial Discrimination;158,0;294,0;ctr;ctr
a;Artificial Discrimination;158,0;295,0;str;ctr
a;Artificial Discrimination;158,0;296,0;ctr;str
a;Artificial Discrimination;158,0;297,0;ctr;ctr
a;Artificial Discrimination;158,0;298,0;ctr;str
a;Artificial Discrimination;158,0;309,0;ctr;ctr
a;Artificial Discrimination;158,0;310,0;str;str
a;Artificial Discrimination;158,0;311,0;str;ctr
a;Artificial Discrimination;158,0;312,0;str;ctr
a;Artificial Discrimination;158,0;313,0;str;ctr
a;Artificial Discrimination;158,0;314,0;ctr;ctr
a;Artificial Discrimination;158,0;315,0;ctr;ctr
a;Artificial Discrimination;158,0;317,0;str;ctr
a;Artificial Discrimination;158,0;318,0;str;str
a;Artificial Discrimination;158,0;319,0;str;str
a;Artificial Discrimination;158,0;320,0;str;ctr
a;Artificial Discrimination;158,0;321,0;ctr;ctr
a;Artificial Discrimination;158,0;322,0;ctr;str
a;Artificial Discrimination;158,0;327,0;str;ctr
a;Artificial Discrimination;158,0;328,0;str;str
a;Artificial Discrimination;158,0;329,0;str;str
a;Artificial Discrimination;158,0;330,0;str;str
a;Artificial Discrimination;158,0;331,0;str;str
a;Artificial Discrimination;158,0;332,0;str;str
a;Artificial Discrimination;158,0;333,0;ctr;str
a;Artificial Discrimination;158,0;334,0;str;ctr
a;Artificial Discrimination;158,0;335,0;ctr;str
a;Artificial Discrimination;158,0;336,0;str;str
a;Artificial Discrimination;158,0;337,0;ctr;ctr
a;Artificial Discrimination;158,0;338,0;str;ctr
a;Artificial Discrimination;158,0;346,0;ctr;str
a;Artificial Discrimination;158,0;347,0;ctr;str
a;Artificial Discrimination;158,0;348,0;ctr;str
a;Artificial Discrimination;158,0;349,0;str;ctr
a;Artificial Discrimination;158,0;350,0;ctr;ctr
a;Artificial Discrimination;158,0;351,0;str;ctr
a;Artificial Discrimination;158,0;352,0;ctr;ctr
a;Artificial Discrimination;158,0;353,0;str;str
a;Artificial Discrimination;158,0;354,0;str;ctr
a;Artificial Discrimination;158,0;367,0;ctr;str
a;Artificial Discrimination;158,0;368,0;str;ctr
a;Artificial Discrimination;158,0;369,0;ctr;str
a;Artificial Discrimination;159,0;1,0;str;str
a;Artificial Discrimination;159,0;2,0;str;ctr
a;Artificial Discrimination;159,0;8,0;str;ctr
a;Artificial Discrimination;159,0;9,0;str;ctr
a;Artificial Discrimination;159,0;10,0;ctr;str
a;Artificial Discrimination;159,0;11,0;str;ctr
a;Artificial Discrimination;159,0;12,0;ctr;str
a;Artificial Discrimination;159,0;13,0;ctr;ctr
a;Artificial Discrimination;159,0;14,0;ctr;str
a;Artificial Discrimination;159,0;15,0;str;str
a;Artificial Discrimination;159,0;16,0;str;ctr
a;Artificial Discrimination;159,0;17,0;ctr;str
a;Artificial Discrimination;159,0;18,0;str;str
a;Artificial Discrimination;159,0;19,0;ctr;str
a;Artificial Discrimination;159,0;20,0;ctr;ctr
a;Artificial Discrimination;159,0;21,0;ctr;str
a;Artificial Discrimination;159,0;22,0;str;str
a;Artificial Discrimination;159,0;23,0;ctr;str
a;Artificial Discrimination;159,0;24,0;ctr;ctr
a;Artificial Discrimination;159,0;25,0;str;str
a;Artificial Discrimination;159,0;26,0;str;str
a;Artificial Discrimination;159,0;27,0;str;ctr
a;Artificial Discrimination;159,0;28,0;str;ctr
a;Artificial Discrimination;159,0;29,0;ctr;str
a;Artificial Discrimination;159,0;36,0;str;str
a;Artificial Discrimination;159,0;37,0;ctr;str
a;Artificial Discrimination;159,0;38,0;ctr;str
a;Artificial Discrimination;159,0;39,0;str;str
a;Artificial Discrimination;159,0;40,0;ctr;str
a;Artificial Discrimination;159,0;41,0;ctr;str
a;Artificial Discrimination;159,0;42,0;ctr;ctr
a;Artificial Discrimination;159,0;43,0;ctr;ctr
a;Artificial Discrimination;159,0;44,0;str;ctr
a;Artificial Discrimination;159,0;45,0;str;str
a;Artificial Discrimination;159,0;46,0;ctr;ctr
a;Artificial Discrimination;159,0;47,0;ctr;str
a;Artificial Discrimination;159,0;48,0;ctr;str
a;Artificial Discrimination;159,0;49,0;ctr;str
a;Artificial Discrimination;159,0;50,0;ctr;ctr
a;Artificial Discrimination;159,0;51,0;str;ctr
a;Artificial Discrimination;159,0;52,0;ctr;ctr
a;Artificial Discrimination;159,0;53,0;ctr;ctr
a;Artificial Discrimination;159,0;54,0;ctr;str
a;Artificial Discrimination;159,0;55,0;str;str
a;Artificial Discrimination;159,0;56,0;ctr;ctr
a;Artificial Discrimination;159,0;57,0;ctr;str
a;Artificial Discrimination;159,0;89,0;str;str
a;Artificial Discrimination;159,0;90,0;str;str
a;Artificial Discrimination;159,0;94,0;str;str
a;Artificial Discrimination;159,0;95,0;str;str
a;Artificial Discrimination;159,0;96,0;str;str
a;Artificial Discrimination;159,0;97,0;str;ctr
a;Artificial Discrimination;159,0;98,0;ctr;str
a;Artificial Discrimination;159,0;99,0;str;str
a;Artificial Discrimination;159,0;100,0;ctr;ctr
a;Artificial Discrimination;159,0;101,0;ctr;str
a;Artificial Discrimination;159,0;102,0;ctr;ctr
a;Artificial Discrimination;159,0;103,0;str;ctr
a;Artificial Discrimination;159,0;104,0;ctr;str
a;Artificial Discrimination;159,0;105,0;str;str
a;Artificial Discrimination;159,0;106,0;ctr;str
a;Artificial Discrimination;159,0;107,0;ctr;str
a;Artificial Discrimination;159,0;108,0;ctr;str
a;Artificial Discrimination;159,0;109,0;ctr;str
a;Artificial Discrimination;159,0;110,0;str;ctr
a;Artificial Discrimination;159,0;111,0;ctr;str
a;Artificial Discrimination;159,0;112,0;str;ctr
a;Artificial Discrimination;159,0;113,0;ctr;str
a;Artificial Discrimination;159,0;114,0;ctr;ctr
a;Artificial Discrimination;159,0;225,0;str;ctr
a;Artificial Discrimination;159,0;230,0;str;ctr
a;Artificial Discrimination;159,0;231,0;str;str
a;Artificial Discrimination;159,0;232,0;str;ctr
a;Artificial Discrimination;159,0;234,0;ctr;str
a;Artificial Discrimination;161,0;1,0;ctr;ctr
a;Artificial Discrimination;161,0;2,0;str;str
a;Artificial Discrimination;161,0;3,0;str;ctr
a;Artificial Discrimination;161,0;4,0;ctr;str
a;Artificial Discrimination;161,0;5,0;str;ctr
a;Artificial Discrimination;161,0;6,0;ctr;str
a;Artificial Discrimination;161,0;7,0;str;str
a;Artificial Discrimination;161,0;8,0;str;str
a;Artificial Discrimination;161,0;9,0;ctr;str
a;Artificial Discrimination;161,0;10,0;ctr;ctr
a;Artificial Discrimination;161,0;11,0;str;str
a;Artificial Discrimination;161,0;12,0;ctr;str
